,election_district,registered_voters,voted_in_2016,ratio_voted
3683,67010,1114,733.0,0.6579892280071813
3684,67011,612,354.0,0.5784313725490197
3685,67012,612,321.0,0.5245098039215687
3686,67013,955,598.0,0.6261780104712041
3687,67014,1149,703.0,0.6118363794604004
3688,67015,1097,702.0,0.6399270738377393
3689,67016,939,621.0,0.6613418530351438
3690,67017,1141,619.0,0.5425065731814198
3691,67018,1140,731.0,0.6412280701754386
3692,67019,1219,669.0,0.5488105004101723
3693,67020,1008,579.0,0.5744047619047619
3694,67021,495,302.0,0.6101010101010101
3695,67022,677,368.0,0.5435745937961596
3696,67023,1176,745.0,0.6335034013605442
3697,67024,1193,641.0,0.537300922045264
3698,67025,908,407.0,0.44823788546255505
3699,67026,1084,527.0,0.48616236162361626
3700,67027,1009,584.0,0.578790882061447
3701,67028,1388,774.0,0.5576368876080692
3702,67029,1201,704.0,0.5861781848459617
3703,67030,438,245.0,0.5593607305936074
3704,67031,958,703.0,0.7338204592901879
3705,67032,1213,790.0,0.651277823577906
3706,67033,1016,607.0,0.5974409448818898
3707,67034,771,483.0,0.6264591439688716
3708,67035,1052,678.0,0.6444866920152091
3709,67036,661,399.0,0.6036308623298033
3710,67037,1112,648.0,0.5827338129496403
3711,67038,748,465.0,0.6216577540106952
3712,67039,664,458.0,0.6897590361445783
3713,67040,851,502.0,0.5898942420681551
3714,67041,1119,700.0,0.6255585344057194
3715,67042,1263,961.0,0.7608867775138559
3716,67043,1157,891.0,0.77009507346586
3717,67044,640,485.0,0.7578125
3718,67045,922,492.0,0.5336225596529284
3719,67046,1077,816.0,0.7576601671309192
3720,67047,969,640.0,0.6604747162022704
3721,67048,629,391.0,0.6216216216216216
3722,67049,773,551.0,0.7128072445019404
3723,67050,1287,875.0,0.6798756798756799
3724,67051,554,324.0,0.5848375451263538
3725,67052,941,662.0,0.7035069075451648
3726,67053,926,623.0,0.6727861771058316
3727,67054,654,470.0,0.7186544342507645
3728,67055,786,483.0,0.6145038167938931
3729,67056,1021,611.0,0.5984329089128305
3730,67057,996,667.0,0.6696787148594378
3731,67058,659,455.0,0.6904400606980273
3732,67059,795,611.0,0.7685534591194969
3733,67060,1081,635.0,0.5874190564292322
3734,67061,1167,689.0,0.5904027420736933
3735,67062,881,557.0,0.6322360953461975
3736,67063,824,515.0,0.625
3737,67064,970,588.0,0.6061855670103092
3738,67065,1019,631.0,0.619234543670265
3739,67066,1036,653.0,0.6303088803088803
3740,67067,1229,840.0,0.6834825061025224
3741,67068,1305,879.0,0.6735632183908046
3742,67069,1200,798.0,0.665
3743,67070,763,500.0,0.6553079947575361
3744,67071,1074,683.0,0.6359404096834265
3745,67072,1184,823.0,0.6951013513513513
3746,67073,990,651.0,0.6575757575757576
3747,67074,1130,773.0,0.684070796460177
3748,67075,1046,652.0,0.6233269598470363
3749,67076,1126,764.0,0.6785079928952042
3750,67077,1232,782.0,0.6347402597402597
3751,67078,984,676.0,0.6869918699186992
3752,67079,707,531.0,0.751060820367751
3753,67080,1125,820.0,0.7288888888888889
3754,67081,856,587.0,0.6857476635514018
3755,67082,1123,735.0,0.6544968833481746
3756,67083,873,602.0,0.6895761741122566
3757,67084,830,536.0,0.6457831325301204
3758,67085,648,435.0,0.6712962962962963
3759,67086,831,502.0,0.6040914560770156
3760,67087,1216,797.0,0.6554276315789473
3761,67088,814,540.0,0.6633906633906634
3762,67089,929,638.0,0.6867599569429494
3763,67090,1138,728.0,0.6397188049209139
3764,67091,844,615.0,0.7286729857819905
3765,67092,1107,778.0,0.7028003613369467
3766,67093,827,549.0,0.6638452237001209
3767,67094,1052,743.0,0.7062737642585551
3768,67095,839,573.0,0.6829558998808105
3769,67096,662,499.0,0.7537764350453172
3770,67097,877,569.0,0.6488027366020525
3771,67098,938,657.0,0.7004264392324094
3772,67099,1045,755.0,0.722488038277512
3773,67100,13,3.0,0.23076923076923078
3774,67101,1051,642.0,0.6108468125594672
3775,67105,910,561.0,0.6164835164835165
3776,67106,706,542.0,0.7677053824362606
3777,67107,653,368.0,0.5635528330781011
3778,67108,1141,611.0,0.5354951796669588
3779,67109,1276,828.0,0.6489028213166145
3780,67110,773,435.0,0.5627425614489003
3781,67111,843,438.0,0.5195729537366548
3782,67112,857,618.0,0.721120186697783
3783,67113,695,391.0,0.5625899280575539
3784,67114,555,387.0,0.6972972972972973
3785,68001,1081,612.0,0.5661424606845513
3786,68002,998,520.0,0.5210420841683366
3787,68003,993,585.0,0.5891238670694864
3788,68004,1273,803.0,0.6307934014139828
3789,68005,713,453.0,0.635343618513324
3790,68006,703,382.0,0.5433854907539118
3791,68007,533,348.0,0.6529080675422139
3792,68008,918,629.0,0.6851851851851852
3793,68009,794,544.0,0.6851385390428212
3794,68010,686,491.0,0.7157434402332361
3795,68011,1171,755.0,0.6447480785653288
3796,68012,817,270.0,0.33047735618115054
3797,68013,471,248.0,0.5265392781316348
3798,68014,658,362.0,0.5501519756838906
3799,68015,1149,670.0,0.5831157528285466
3800,68016,887,415.0,0.46786922209695603
3801,68017,1220,639.0,0.5237704918032787
3802,68018,822,391.0,0.47566909975669097
3803,68019,693,371.0,0.5353535353535354
3804,68020,386,194.0,0.5025906735751295
3805,68021,1092,529.0,0.48443223443223443
3806,68022,1224,633.0,0.5171568627450981
3807,68023,981,502.0,0.5117227319062182
3808,68024,707,319.0,0.4512022630834512
3809,68025,792,353.0,0.4457070707070707
3810,68026,807,433.0,0.5365551425030979
3811,68027,927,483.0,0.5210355987055016
3812,68028,833,375.0,0.45018007202881155
3813,68029,395,179.0,0.4531645569620253
3814,68030,1267,533.0,0.4206787687450671
3815,68031,909,552.0,0.6072607260726073
3816,68032,656,310.0,0.4725609756097561
3817,68033,1139,677.0,0.5943810359964882
3818,68034,1157,598.0,0.5168539325842697
3819,68035,1121,514.0,0.45851917930419267
3820,68036,606,306.0,0.504950495049505
3821,68037,973,513.0,0.527235354573484
3822,68038,960,506.0,0.5270833333333333
3823,68039,1042,505.0,0.4846449136276392
3824,68040,812,463.0,0.5701970443349754
3825,68041,1069,591.0,0.5528531337698784
3826,68042,836,510.0,0.6100478468899522
3827,68043,979,532.0,0.54341164453524
3828,68044,876,407.0,0.4646118721461187
3829,68045,675,321.0,0.47555555555555556
3830,68046,927,549.0,0.5922330097087378
3831,68047,926,410.0,0.4427645788336933
3832,68048,1012,457.0,0.4515810276679842
3833,68049,1091,500.0,0.458295142071494
3834,68050,775,472.0,0.6090322580645161
3835,68051,655,420.0,0.6412213740458015
3836,68052,686,438.0,0.6384839650145773
3837,68053,643,378.0,0.5878693623639192
3838,68054,1078,545.0,0.5055658627087198
3839,68055,1131,611.0,0.5402298850574713
3840,68056,876,463.0,0.5285388127853882
3841,68057,894,439.0,0.49105145413870244
3842,68058,935,457.0,0.48877005347593583
3843,68059,837,440.0,0.5256869772998806
3844,68060,1123,579.0,0.5155832591273375
3845,68061,892,454.0,0.5089686098654709
3846,68062,1034,513.0,0.4961315280464217
3847,68063,688,375.0,0.5450581395348837
3848,68064,702,307.0,0.4373219373219373
3849,68065,797,374.0,0.46925972396486826
3850,68066,1136,575.0,0.5061619718309859
3851,68067,650,299.0,0.46
3852,68068,886,415.0,0.4683972911963883
3853,68069,908,444.0,0.4889867841409692
3854,68070,751,358.0,0.4766977363515313
3855,68071,1163,567.0,0.48753224419604474
3856,68072,1059,540.0,0.509915014164306
3857,68073,919,440.0,0.47878128400435255
3858,68074,884,543.0,0.6142533936651584
3859,68075,912,444.0,0.4868421052631579
3860,68076,978,516.0,0.5276073619631901
3861,68077,663,357.0,0.5384615384615384
3862,68078,1087,508.0,0.46734130634774607
3863,68079,1159,613.0,0.5289042277825712
3864,68080,1181,799.0,0.676545300592718
3865,68081,182,134.0,0.7362637362637363
3866,68082,1154,691.0,0.598786828422877
3867,68083,1312,539.0,0.4108231707317073
3868,68084,961,404.0,0.42039542143600417
3869,68085,1052,561.0,0.5332699619771863
3870,68086,722,317.0,0.4390581717451524
3871,68087,836,449.0,0.5370813397129187
3872,68088,672,335.0,0.49851190476190477
3873,68089,1079,532.0,0.49304911955514363
3874,68090,1182,543.0,0.4593908629441624
3875,68091,776,364.0,0.4690721649484536
3876,68092,1087,498.0,0.45814167433302666
3877,68093,1182,544.0,0.4602368866328257
3878,68094,607,65.0,0.1070840197693575
3879,68095,3,0.0,0.0
3880,68096,403,200.0,0.49627791563275436
3881,68097,1077,563.0,0.5227483751160631
3882,68098,673,344.0,0.5111441307578009
3883,68099,3,1.0,0.3333333333333333
3884,68108,591,340.0,0.5752961082910322
3885,68109,774,433.0,0.5594315245478036
3886,68110,630,304.0,0.48253968253968255
3887,68111,550,320.0,0.5818181818181818
3888,68112,1124,704.0,0.6263345195729537
3889,68113,437,226.0,0.517162471395881
3890,68114,572,291.0,0.5087412587412588
3891,68115,601,292.0,0.4858569051580699
3892,69001,835,509.0,0.6095808383233533
3893,69002,730,470.0,0.6438356164383562
3894,69003,1227,727.0,0.5925020374898126
3895,69004,995,665.0,0.6683417085427136
3896,69005,795,579.0,0.7283018867924528
3897,69006,1204,803.0,0.6669435215946844
3898,69007,968,643.0,0.6642561983471075
3899,69008,316,188.0,0.5949367088607594
3900,69009,1081,705.0,0.6521739130434783
3901,69010,1151,804.0,0.6985230234578628
3902,69011,1120,768.0,0.6857142857142857
3903,69012,708,435.0,0.614406779661017
3904,69013,826,544.0,0.6585956416464891
3905,69014,625,438.0,0.7008
3906,69015,1011,690.0,0.6824925816023739
3907,69016,1101,635.0,0.5767484105358764
3908,69017,934,535.0,0.5728051391862955
3909,69018,1089,748.0,0.6868686868686869
3910,69019,733,444.0,0.6057298772169167
3911,69020,1210,763.0,0.6305785123966943
3912,69021,1189,789.0,0.663582842724979
3913,69022,1043,735.0,0.7046979865771812
3914,69023,751,501.0,0.6671105193075899
3915,69024,989,648.0,0.6552072800808898
3916,69025,897,501.0,0.5585284280936454
3917,69026,898,661.0,0.7360801781737194
3918,69027,666,386.0,0.5795795795795796
3919,69028,641,328.0,0.5117004680187207
3920,69029,1166,811.0,0.6955403087478559
3921,69030,899,647.0,0.7196885428253615
3922,69031,931,607.0,0.6519871106337272
3923,69032,1099,749.0,0.6815286624203821
3924,69033,1270,813.0,0.6401574803149607
3925,69034,1273,816.0,0.6410054988216811
3926,69035,556,360.0,0.6474820143884892
3927,69036,200,108.0,0.54
3928,69037,555,404.0,0.7279279279279279
3929,69038,913,585.0,0.6407447973713034
3930,69039,1019,691.0,0.6781157998037292
3931,69040,1511,1054.0,0.6975512905360688
3932,69041,603,410.0,0.6799336650082919
3933,69042,945,621.0,0.6571428571428571
3934,69043,1327,814.0,0.613413715146948
3935,69044,1117,661.0,0.5917636526410027
3936,69045,1197,831.0,0.6942355889724311
3937,69046,1210,767.0,0.6338842975206611
3938,69047,693,478.0,0.6897546897546898
3939,69048,842,628.0,0.7458432304038005
3940,69049,905,625.0,0.6906077348066298
3941,69050,898,630.0,0.7015590200445434
3942,69051,884,554.0,0.6266968325791855
3943,69052,956,607.0,0.6349372384937239
3944,69053,803,396.0,0.4931506849315068
3945,69054,1076,598.0,0.5557620817843866
3946,69055,1044,643.0,0.6159003831417624
3947,69056,708,391.0,0.5522598870056498
3948,69057,1097,576.0,0.5250683682771194
3949,69058,958,512.0,0.534446764091858
3950,69059,554,305.0,0.5505415162454874
3951,69060,1035,673.0,0.6502415458937199
3952,69061,865,645.0,0.7456647398843931
3953,69062,872,629.0,0.7213302752293578
3954,69063,663,475.0,0.7164404223227753
3955,69064,787,593.0,0.7534942820838628
3956,69065,714,540.0,0.7563025210084033
3957,69066,477,286.0,0.59958071278826
3958,69067,950,504.0,0.5305263157894737
3959,69068,933,463.0,0.4962486602357985
3960,69069,1222,798.0,0.6530278232405892
3961,69070,686,314.0,0.4577259475218659
3962,69071,541,310.0,0.5730129390018485
3963,69072,709,500.0,0.7052186177715092
3964,69073,1168,795.0,0.6806506849315068
3965,69074,1028,586.0,0.5700389105058365
3966,69075,1076,634.0,0.5892193308550185
3967,69076,1007,534.0,0.5302879841112215
3968,69077,1064,650.0,0.6109022556390977
3969,69078,1049,601.0,0.572926596758818
3970,69079,799,482.0,0.6032540675844806
3971,69080,731,395.0,0.5403556771545828
3972,69081,1078,709.0,0.6576994434137291
3973,69082,567,383.0,0.6754850088183422
3974,69083,1020,642.0,0.6294117647058823
3975,69084,934,549.0,0.5877944325481799
3976,69085,493,373.0,0.7565922920892495
3977,69086,1099,807.0,0.7343039126478617
3978,69087,912,646.0,0.7083333333333334
3979,69088,183,140.0,0.7650273224043715
3980,69089,955,501.0,0.5246073298429319
3981,69090,1358,813.0,0.5986745213549337
3982,69091,1035,550.0,0.5314009661835749
3983,69092,1015,626.0,0.6167487684729064
3984,69093,1267,857.0,0.6764009471191792
3985,69094,1311,570.0,0.43478260869565216
3986,69095,1405,772.0,0.5494661921708185
3987,69096,115,44.0,0.3826086956521739
3988,69097,1167,539.0,0.46186803770351326
3989,69098,1137,646.0,0.5681618293755497
3990,69099,985,729.0,0.7401015228426396
3991,69100,758,475.0,0.6266490765171504
3992,69101,913,479.0,0.524644030668127
3993,69102,1001,522.0,0.5214785214785215
3994,69108,1018,623.0,0.611984282907662
3995,69109,581,327.0,0.5628227194492255
3996,69110,545,384.0,0.7045871559633028
3997,69111,589,399.0,0.6774193548387096
3998,69112,558,386.0,0.6917562724014337
3999,69113,589,412.0,0.6994906621392191
4000,69114,468,242.0,0.5170940170940171
4001,69115,745,475.0,0.6375838926174496
4002,70001,643,362.0,0.5629860031104199
4003,70002,750,436.0,0.5813333333333334
4004,70003,846,472.0,0.557919621749409
4005,70004,909,502.0,0.5522552255225522
4006,70005,784,482.0,0.6147959183673469
4007,70006,1063,647.0,0.6086547507055503
4008,70007,1077,611.0,0.5673166202414113
4009,70008,1074,646.0,0.6014897579143389
4010,70009,945,636.0,0.6730158730158731
4011,70010,878,510.0,0.5808656036446469
4012,70011,1110,629.0,0.5666666666666667
4013,70012,1100,629.0,0.5718181818181818
4014,70013,787,465.0,0.590851334180432
4015,70014,1032,739.0,0.7160852713178295
4016,70015,763,488.0,0.6395806028833552
4017,70016,962,531.0,0.5519750519750519
4018,70017,671,605.0,0.9016393442622951
4019,70018,736,511.0,0.6942934782608695
4020,70019,1095,899.0,0.8210045662100457
4021,70020,1072,757.0,0.7061567164179104
4022,70021,1146,654.0,0.5706806282722513
4023,70022,1163,677.0,0.5821152192605331
4024,70023,1204,722.0,0.5996677740863787
4025,70024,1100,565.0,0.5136363636363637
4026,70025,861,450.0,0.5226480836236934
4027,70026,1168,707.0,0.6053082191780822
4028,70027,808,460.0,0.5693069306930693
4029,70028,815,435.0,0.5337423312883436
4030,70029,1039,506.0,0.4870067372473532
4031,70030,845,451.0,0.5337278106508876
4032,70031,940,473.0,0.5031914893617021
4033,70032,817,426.0,0.5214198286413708
4034,70033,1147,600.0,0.5231037489102005
4035,70034,1148,611.0,0.5322299651567944
4036,70035,1104,617.0,0.5588768115942029
4037,70036,1128,639.0,0.5664893617021277
4038,70037,964,485.0,0.5031120331950207
4039,70038,794,415.0,0.5226700251889169
4040,70039,731,361.0,0.493844049247606
4041,70040,1215,735.0,0.6049382716049383
4042,70041,1155,736.0,0.6372294372294373
4043,70042,1236,652.0,0.5275080906148867
4044,70043,1198,697.0,0.5818030050083473
4045,70044,1174,672.0,0.5724020442930153
4046,70045,1190,631.0,0.5302521008403361
4047,70046,1097,714.0,0.650865998176846
4048,70047,802,509.0,0.6346633416458853
4049,70048,722,402.0,0.556786703601108
4050,70049,651,321.0,0.4930875576036866
4051,70050,1181,713.0,0.6037256562235394
4052,70051,653,361.0,0.552833078101072
4053,70052,1065,596.0,0.5596244131455399
4054,70053,1003,597.0,0.5952143569292123
4055,70054,991,665.0,0.6710393541876892
4056,70055,894,560.0,0.6263982102908278
4057,70056,663,405.0,0.6108597285067874
4058,70057,920,451.0,0.4902173913043478
4059,70058,1033,557.0,0.5392061955469506
4060,70059,913,461.0,0.5049288061336255
4061,70060,975,446.0,0.4574358974358974
4062,70061,972,465.0,0.4783950617283951
4063,70062,925,518.0,0.56
4064,70063,1223,624.0,0.5102207686017989
4065,70064,61,44.0,0.7213114754098361
4066,70065,1300,684.0,0.5261538461538462
4067,70066,707,472.0,0.6676096181046676
4068,70067,725,342.0,0.47172413793103446
4069,70068,989,596.0,0.60262891809909
4070,70069,564,280.0,0.49645390070921985
4071,70070,567,213.0,0.37566137566137564
4072,70071,1158,642.0,0.5544041450777202
4073,70072,1033,594.0,0.5750242013552759
4074,70073,1186,590.0,0.4974704890387858
4075,70074,1210,653.0,0.5396694214876033
4076,70075,990,518.0,0.5232323232323233
4077,70076,1160,570.0,0.49137931034482757
4078,70077,808,403.0,0.49876237623762376
4079,70078,903,409.0,0.4529346622369878
4080,70079,623,322.0,0.5168539325842697
4081,70080,1274,626.0,0.4913657770800628
4082,70081,1138,566.0,0.4973637961335677
4083,70082,903,501.0,0.5548172757475083
4084,70083,716,377.0,0.526536312849162
4085,70084,973,502.0,0.5159301130524152
4086,70085,1093,733.0,0.6706312900274474
4087,70086,1055,588.0,0.557345971563981
4088,70087,851,401.0,0.4712103407755582
4089,70088,882,464.0,0.5260770975056689
4090,70089,857,525.0,0.6126021003500584
4091,70090,340,211.0,0.6205882352941177
4092,70091,501,284.0,0.5668662674650699
4093,70092,829,497.0,0.5995174909529554
4094,70093,786,467.0,0.594147582697201
4095,70098,1104,584.0,0.5289855072463768
4096,70099,865,419.0,0.484393063583815
4097,70100,1043,542.0,0.5196548418024928
4098,70101,668,431.0,0.6452095808383234
4099,70102,920,560.0,0.6086956521739131
4100,70103,965,507.0,0.5253886010362694
4101,70104,640,367.0,0.5734375
4102,70105,970,613.0,0.6319587628865979
4103,70106,766,451.0,0.5887728459530026
4104,70107,575,359.0,0.6243478260869565
4105,70108,1171,627.0,0.5354397950469684
4106,70109,564,308.0,0.5460992907801419
4107,70110,927,509.0,0.5490830636461704
4108,70111,503,282.0,0.5606361829025845
4109,71001,1102,542.0,0.49183303085299457
4110,71002,962,520.0,0.5405405405405406
4111,71003,643,333.0,0.5178849144634525
4112,71004,869,427.0,0.49136939010356734
4113,71005,705,356.0,0.5049645390070922
4114,71006,1211,609.0,0.5028901734104047
4115,71007,911,480.0,0.5268935236004391
4116,71008,857,498.0,0.5810968494749125
4117,71009,957,522.0,0.5454545454545454
4118,71010,958,648.0,0.6764091858037579
4119,71011,838,484.0,0.5775656324582339
4120,71012,902,543.0,0.6019955654101996
4121,71013,938,476.0,0.5074626865671642
4122,71014,935,480.0,0.5133689839572193
4123,71015,678,370.0,0.5457227138643068
4124,71016,842,474.0,0.5629453681710214
4125,71017,785,448.0,0.5707006369426751
4126,71018,1136,758.0,0.6672535211267606
4127,71019,1139,792.0,0.6953467954345918
4128,71020,1138,779.0,0.6845342706502636
4129,71021,813,477.0,0.5867158671586716
4130,71022,1106,572.0,0.5171790235081374
4131,71023,1009,534.0,0.5292368681863231
4132,71024,756,440.0,0.582010582010582
4133,71025,810,456.0,0.562962962962963
4134,71026,994,566.0,0.5694164989939637
4135,71027,690,375.0,0.5434782608695652
4136,71028,1003,528.0,0.5264207377866401
4137,71029,902,475.0,0.5266075388026608
4138,71030,1040,583.0,0.5605769230769231
4139,71031,1291,743.0,0.5755228505034856
4140,71032,1218,643.0,0.5279146141215106
4141,71033,1216,690.0,0.5674342105263158
4142,71034,1051,556.0,0.5290199809705043
4143,71035,994,499.0,0.5020120724346077
4144,71036,951,499.0,0.5247108307045215
4145,71037,846,442.0,0.5224586288416075
4146,71038,1029,529.0,0.5140913508260447
4147,71039,942,540.0,0.5732484076433121
4148,71040,955,622.0,0.6513089005235602
4149,71041,1174,729.0,0.620954003407155
